#VERSION 4
#SKILL
acid. One of the advantages to this spell over lightning bolt is that fewer
things are immune to acid and you get it at a lower level. This spell is
VERY destructive to mob equipment. It is the weakest of the four acid
disciplines at the Mage's disposal.~
End

#SKILL
Name         acid breath~
Type         Spell
Info         10125
Author	      Smaug~
Flags        nobind noscribe nobrew~
Target       1
Minpos       fighting~
Saves        4
Slot         200
Mana         80
Rounds       48
Ego          -2
Code         spell_acid_breath
Dammsg       breath of acid~
Wearoff      !Acid Breath!~
Hitchar      &GYou rear back and breathe a stream of acid onto $N!&z~
Hitvict      &G$n rears back and breathes corrosive acid onto you!&z ~
Hitroom      &G$n rears back and breathes a corrosive stream of acid at $N!&z~
Misschar     &GYour breath of acid misses hitting $N!&z~
Missvict     &GYou manage to leap out of the path of $n's acid breath!&z~
Missroom     &GIncredibly, $N leaps out of the path of $n's acid breath!&z~
Diechar      &GYour breath of acid burns $N till $E is dead!&z~
Dievict      &GYou are burned beyond recognition by the breath of acid!&z~
Dieroom      &G$N is corroded beyond recognition by $n's acid breath!&z~
Minlevel     101
Helptext     These spells are for the use of dragons. All the breaths damage every PC
in the room. Fire and frost can break objects, acid can damage armor and
gas will ground all flying creatures.

Be aware that area attacks are aggressive to all mobs in the room,
including pets, mounts and charmed creatures.~
End

#SKILL
Name         acidmist~
Type         Spell
Info         1536
Author	      Smaug~
Flags        nobind~
Target       3
Minpos       evasive~
Slot         550
Mana         70
Rounds       24
Ego          50
Code         spell_smaug
Dammsg       ~
Wearoff      &GThe cloud of acidic mist around you dissipates away.&z~
Hitchar      &GA vaporous cloud of acidic mist forms around you.&z~
Hitvict      &GA vaporous cloud of acidic mist forms around you.&z~
Hitroom      &GA vaporous cloud of acidic mist forms around $N.&z~
Missvict     You fail to conjure the acidic vapors.~
Affect       'l' 84 'acidmist' 21
Affect       '' 60 '551' -1
Affect       '' 60 '88' -1
Affect       '' 60 '522' -1
Affect       '' 60 '89' -1
Affect       '' 60 '221' -1
Minlevel     85
Helptext     When this spell is cast, a vaporous cloud of acidic mist will form around
the caster. When an enemy attacks the caster, droplets of acid will spill
upon the body of the enemy and burn them, causing damage.~
End

#SKILL
Name         acidshot~
Type         Spell
Info         1421
Author	      Smaug~
Flags        noscribe nobrew~
Target       1
Minpos       fighting~
Slot         554
Mana         15
Rounds       12
Ego          -2
Code         spell_smaug
Dammsg       droplet of acid~
Hitchar      &G$N is burned by your acidmist!~
Hitvict      &GYou are burned by droplets of acid from $n's acidmist!~
Hitroom      &GDroplets of acid from $n's acidmist horribly burn $N!~
Diechar      &G$N's body dissolves under the onslaught of acid!~
Dievict      &GThe acid overwhelms you and dissolves you into goo!~
Dieroom      &G$N's body dissolves under the onslaught of $n's acidmist!&z~
Dice         l/2+30~
Minlevel     101
End

#SKILL
Name         alertness~
Type         Spell
Info         536
Author	      Smaug~
Target       3
Minpos       evasive~
Slot         102
Mana         20
Rounds       24
Ego          20
Code         spell_smaug
Dammsg       ~
Wearoff      You suddenly feel less alert!~
Hitvict      You are suddenly more alert and reactive!~
Hitroom      $N's eyes dart about the room in an alert manner.~
Affect       'l*3' 27 '' -1
Minlevel     21
Helptext     By using this spell to make yourself more alert, you are increasing
your resistance to the harmful sleep spell.~
End

#SKILL
Name         animal senses~
Type         Spell
Info         512
Author	      Smaug~
Target       2
Minpos       standing~
Slot         44
Mana         20
Rounds       24
Ego          20
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less aware of your surroundings.~
Hitvict      Your senses are heightened to those of an animal.~
Hitroom      $N's senses are heightened to those of an animal.~
Affect       'l*4' 84 'detect hidden' 6
Minlevel     21
Helptext     Casting this spell hightens the senses of the spell recipient to 
those of an animal, being able to see things that would otherwise
be hidden to them.~
End

#SKILL
Name         animate dead~
Type         Spell
Info         1352
Author	      Smaug~
Flags        nobind noscribe nobrew~
Minpos       evasive~
Slot         231
Mana         40
Rounds       48
Ego          -2
Code         spell_animate_dead
Dammsg       ~
Wearoff      !Animate Dead!~
Minlevel     10
Helptext     This spell will resurrect a corpse as a specified mob type, which
will then become a follower of the caster. The mob types to choose
from are as follows:

Skeleton     - 10
Zombie       - 20
Ghoul        - 30
Crypt Thing  - 40
Mummy        - 50
Ghost        - 60
Death Knight - 70
Dracolich    - 80 ( Original mob must also have been a dragon )

The dead mob must meet the minimum level listed next to each form.
The animated mob's hit points will vary based on the form chosen.~
End

#SKILL
Name         antimagic shell~
Type         Spell
Info         1560
Author	      Smaug~
Flags        nobind noscribe nobrew~
Target       2
Minpos       evasive~
Slot         224
Mana         65
Rounds       24
Ego          20
Code         spell_smaug
Dammsg       ~
Wearoff      The shimmering shell and its protection from magic fade away...~
Hitvict      A shimmering translucent shell forms about you.~
Hitroom      A shimmering translucent shell forms about $N.~
Affect       'l*2' 27 'magic' -1
Minlevel     75
Helptext     This spell makes the recipient more resistant to all types (including
beneficial types) of magic for its duration.~
End

#SKILL
Name         aqua breath~
Type         Spell
Info         568
Author	      Smaug~
Flags        recastable~
Target       2
Minpos       evasive~
Slot         236
Mana         20
Rounds       24
Ego          15
Code         spell_smaug
Dammsg       ~
Wearoff      &cYour lungs revert to their original state.&z~
Hitchar      &cYou give $N the ability to breathe underwater...&z~
Hitvict      &cYour lungs gain the ability to breathe underwater...&z~
Hitroom      &c$N's lungs take on the ability to breathe underwater...&z~
Affect       'l*3' 84 'aqua_breath' 32
Minlevel     12
Helptext     This spell gives the recipient the ability to breathe whilst underwater,
a very handy skill to have when adventuring on and under the seas,
lakes, and rivers around the Realms. Note that this spell can be renewed
before it expires, ensuring that you are never caught short of breath.~
End

#SKILL
Name         arcane perception~
Type         Spell
Info         1024
Author	      Smaug~
Flags        nobind noscribe nobrew group~
Target       2
Minpos       standing~
Slot         542
Mana         30
Rounds       24
Ego          10
Code         spell_smaug
Dammsg       ~
Wearoff      The blue outlines disappear from your vision.~
Hitvict      Traces of blue outline the magical objects in your field of vision.~
Hitroom      A tint of blue in $N's eyes mirrors $S own perception.~
Missvict     A blue tint fills your eyes for a moment before fading away with no effect.~
Affect       'l*4' 84 'detect_magic' 5
Affect       '' 60 '20' -1
Minlevel     31
Helptext     This spell will allow all the characters in the caster's group to be able to
detect the magical aura around objects and creatures.~
End

#SKILL
Name         armor~
Type         Spell
Info         512
Author	      Smaug~
Target       2
Minpos       evasive~
Slot         1
Mana         10
Rounds       15
Ego          20
Code         spell_smaug
Dammsg       ~
Wearoff      &WYour armor returns to its mundane value.&z~
Hitchar      &WYou imbue $N with the protection of the armor spell.&z~
Hitvict      &WYour armor begins to glow softly as it is enhanced by a spell.&z~
Hitroom      &W$N's armor begins to glow softly as it is enhanced by magic.&z~
Affect       'l*10' 17 '-20' -1
Affect       '' 60 '543' -1
Minlevel     2
Helptext     This spell decreases (improves) the armor class of the target character
by 20 points. It also removes the affect of a Group Armor spell.~
End

#SKILL
Name         astral walk~
Type         Spell
Info         1536
Author	      Smaug~
Flags        nobind group~
Minpos       evasive~
Slot         90
Mana         65
Rounds       24
Ego          20
Code         spell_astral_walk
Dammsg       ~
Wearoff      !Astral Walk!~
Missvict     You fail to open a gateway onto another plane!~
Minlevel     60
Helptext     By means of this spell, the caster transports themself and any members of
their group, if present in the same room, to the astral plane.~
End

#SKILL
Name         bark skin~
Type         Spell
Info         520
Author	      Smaug~
Flags        noscribe nobrew~
Target       3
Minpos       defensive~
Slot         508
Mana         15
Rounds       18
Ego          30
Code         spell_smaug
Dammsg       ~
Wearoff      &OYour bark-like skin begins to return to normal.&z~
Hitvict      &OYour skin is changed into a hard, bark-like substance.&z~
Hitroom      &O$N's skin morphs into a hard, bark-like consistency.&z~
Affect       'l*4' 17 '-30' -1
Minlevel     31
Helptext     This spell causes the caster's skin to turn hard and bark like. This 
effectively reduces their armor class by 30 points. A druid may cast this
spell anywhere.~
End

#SKILL
Name         beacon~
Type         Spell
Info         0
Author	      Smaug~
Flags        nobind~
Minpos       standing~
Slot         586
Mana         75
Rounds       5
Ego          -2
Code         spell_beacon
Dammsg       ~
Minlevel     26
End

#SKILL
Name         benediction~
Type         Spell
Info         512
Author	      Smaug~
Flags        nobind nobrew group~
Target       2
Minpos       defensive~
Slot         98
Mana         25
Rounds       32
Ego          -2
Code         spell_smaug
Dammsg       ~
Wearoff      &WYour time in The Protection of The High Gods is over.&z~
Hitchar      &WYou lay The Protection of The High Gods upon $N.&z~
Hitvict      &WThe Protection of The High Gods is temporarily given to you.&z~
Hitroom      &WThe Protection of The High Gods is temporarily given to $N.&z~
Affect       '' 60 '34' -1
Affect       'l*2' 84 'benediction' 14
Minlevel     37
Helptext     The spell Benediction lays upon the members of the caster's group
a strong, but short-lived protection from evil.~
End

#SKILL
Name         benefic aura~
Type         Spell
Info         1024
Author	      Smaug~
Flags        nobind noscribe nobrew~
Target       3
Minpos       evasive~
Slot         342
Mana         35
Rounds       32
Ego          -2
Code         spell_smaug
Dammsg       ~
Wearoff      &WThe aura around you dissipates.&z~
Hitvict      &WA faint glow rises about you as you are blessed with an aura of holiness.&z~
Hitroom      &WA faint glow rises protectively about $N.&z~
Components   V@11452~
Affect       'l*2' 17 '-20-(l/10)' -1
Affect       'l*2' 18 '1+(l/20)' -1
Affect       'l*2' 84 'protect' 14
Minlevel     43
Helptext     The Paladin may infuse itself with a general protection from evil with
this ancient cantrip.  It will also improve the armor and chance to hit
of the Paladin. As with most of the major Paladin spells, it requires the
utilization of the Paladin symbol.~
End

#SKILL
Name         black fist~
Type         Spell
Info         9615
Author	      Smaug~
Flags        nobind~
Target       1
Minpos       fighting~
Saves        5
Slot         310
Mana         40
Rounds       18
Ego          25
Code         spell_smaug
Dammsg       black fist~
Wearoff      !WEAROFF!~
Hitchar      &bYou conjure up a magical fist of dark energies to smash into $N!&z~
Hitvict      &bA magical fist of dark energies smashes into you!&z~
Hitroom      &b$n conjures a magical fist of dark energies to smash into $N!&z~
Misschar     &bYou conjure up a magical fist of dark energies which fail to hit $N!&z~
Missvict     &bYou sidestep away from the oncoming magical fist of dark energies!&z~
Missroom     &b$N sidesteps away from the oncoming magical fist of dark energies!&z~
Diechar      &bYour magical fist of dark energies drains the life out of $N!&z~
Dievict      &bYour life slips away from you as the magical fist of dark energies smashes you!&z~
Dieroom      &b$n's magical fist of dark energies drains the life out of $N!&z~
Dice         ld5+(l/2) { 400~
Minlevel     24
Helptext     The spell Black Fist calls from the Negative Material Plane a disembodied
clenched fist of dark energies to pummel the calling Necromancer's opponents
in combat. The fist may be called once per combat round.~
End

#SKILL
Name         black hand~
Type         Spell
Info         9103
Author	      Smaug~
Flags        nobrew~
Target       1
Minpos       fighting~
Saves        5
Slot         301
Mana         15
Rounds       18
Ego          38
Code         spell_smaug
Dammsg       black hand~
Wearoff      !WEAROFF!~
Hitchar      &bYou conjure up a magical hand of dark energies to grasp $N!&z~
Hitvict      &bA magical hand of dark energies grasps you!&z~
Hitroom      &b$n conjures a magical hand of dark energies to grasp $N!&z~
Misschar     &bYou conjure up a magical hand of dark energies which fail to grab $N!&z~
Missvict     &bYou sidestep away from the magical hand of dark energies!&z~
Missroom     &b$N sidesteps away from the magical hand of dark energies!&z~
Diechar      &bYour magical hand of dark energies drains the life out of $N!&z~
Dievict      &bYour life slips away from you as the magical hand of dark energies grasps you!&z~
Dieroom      &b$N's life is drained away by the magical hand of dark energies!&z~
Dice         ld6+(l*2){500~
Minlevel     13
Helptext     The spell Black Hand calls from the Negative Material Plane a disembodied
hand of dark energies to pummel the calling Necromancer's opponents in combat.
The hand may be called once per combat round.~
End

#SKILL
Name         black lightning~
Type         Spell
Info         10124
Author	      Smaug~
Flags        area nobind noscribe nobrew~
Minpos       fighting~
Saves        5
Slot         303
Mana         70
Rounds       18
Ego          48
Code         spell_smaug
Dammsg       black lightning~
Wearoff      !WEAROFF!~
Hitchar      &bYou call up a crackling storm of dark energies!&z~
Hitvict      &bYou are caught in a crackling storm of dark energies!&z~
Hitroom      &bA crackling storm of dark energies fills the room!&z~
Misschar     &bThe bolts of dark energy from the storm you conjured up fail to hit $N!&z~
Missvict     &bYou managed to narrowly escape the dark bolts from the storm!&z~
Missroom     &bThe dark bolts from the storm fails to hit $N!&z~
Diechar      &bYour crackling storm of dark energies saps the life out of $N!&z~
Dievict      &bDark bolts shoot into you and your life is drained from you!&z~
Dieroom      &bThe crackling storm of dark energies saps the life out of $N!&z~
Dice         ld6+(l*2) { 500~
Minlevel     63
Helptext     The spell Black Lightning calls from the Negative Material Plane a highly
organized spike of dark energies analogous to electricity.  This spike
orients itself on all in the same room as the Necromancer casting the spell,
unleashing its awesome destructive power. The Black Lightning may be called
once per combat round.~
End

#SKILL
Name         blade barrier~
Type         Spell
Info         1024
Author	      Smaug~
Flags        nobind noscribe nobrew~
Target       3
Minpos       evasive~
Slot         522
Mana         70
Rounds       24
Ego          -2
Code         spell_smaug
Dammsg       ~
Wearoff      &WThe spinning barrier of sharp blades around you disappears abruptly.&z~
Hitchar      &WA barrier of sharp blades suddenly appears spinning about you!&z~
Hitvict      &WYou are surrounded by a spinning barrier of sharp blades!&z~
Hitroom      &W$N is suddenly surrounded by a spinning barrier of sharp blades!&z~
Missvict     You fail to create the blade barrier.~
Affect       '' 60 '550' -1
Affect       '' 60 '551' -1
Affect       'l' 84 'blade barrier' 35
Affect       '' 60 '221' -1
Affect       '' 60 '88' -1
Affect       '' 60 '89' -1
Minlevel     56
Helptext     When this spell is cast, a spinning barrier of blades will surround the caster.
When an enemy attacks the caster, the spinning blades will slash at
the enemy, dealing back as much damage as the caster received.~
End

#SKILL
Name         blades~
Type         Spell
Info         1420
Author	      Smaug~
Flags        nobind nobrew~
Target       1
Minpos       defensive~
Slot         523
Mana         15
Rounds       12
Ego          -2
Code         spell_smaug
Dammsg       barrier of blades~
Hitchar      &W$N is slashed by your barrier of blades!&z~
Hitvict      &WYou are slashed by $n's barrier of blades!&z~
Hitroom      &W$N is slashed by $n's blade barrier!&z~
Missroom     &WThe barrier of blades fail to hit $N.&z~
Diechar      &W$N is slashed to bits by your blade barrier!&z~
Dievict      &WYou are slashed to bits by $n's blade barrier!&z~
Dieroom      &W$N is slashed to bits by $n's blade barrier!&z~
Dice         l/2+10~
Minlevel     101
End

#SKILL
Name         blazebane~
Type         Spell
Info         3104
Author	      Smaug~
Flags        nobrew~
Target       1
Minpos       defensive~
Saves        5
Slot         216
Mana         60
Rounds       24
Ego          20
Code         spell_smaug
Dammsg       ~
Wearoff      &RYour flesh grows less susceptible to fire.&z~
Hitchar      &RYou place a fear of flames in $N's mind...&z~
Hitvict      &RYour flesh grows more susceptible to fire.&z~
Hitroom      &R$N begins to mutter about a fear of flames...&z~
Immchar      Mysteriously, $N was not affected by your spell.~
Affect       'l*3' 29 'fire' -1
Minlevel     35
Helptext     This spell makes the victim more susceptible to fire and heat. It
should only be cast on mobs. Casting this spell on a player will be
considered an attack.~
End

#SKILL
Name         blazeward~
Type         Spell
Info         1048
Author	      Smaug~
Target       2
Minpos       evasive~
Slot         215
Mana         60
Rounds       24
Ego          20
Code         spell_smaug
Dammsg       ~
Wearoff      &RThe ward of flames ceases to protect you.&z~
Hitchar      &RA red glow surrounds $N, protecting $M from intense heat.&z~
Hitvict      &RA red glow surrounds you, protecting you from intense heat.&z~
Hitroom      &R$N begins to radiate a red light which repels intense heat.&z~
Affect       'l*3' 27 'fire' -1
Minlevel     35
Helptext     This spell makes you more resistant to fire and heat. It can only be
cast upon yourself.~
End

#SKILL
Name         bless~
Type         Spell
Info         512
Author	      Smaug~
Target       2
Minpos       defensive~
Slot         3
Mana         10
Rounds       12
Ego          5
Code         spell_smaug
Dammsg       ~
Wearoff      &WThe blessing fades away.&z~
Hitchar      &WYou lay the blessing of your god upon $N.&z~
Hitvict      &WA powerful blessing is laid upon you.&z~
Hitroom      &W$N beams as a powerful blessing is laid upon $M.&z~
Affect       '' 60 '76' -1
Affect       'l*10' 18 '1+l/20' -1
Affect       'l*10' 24 '-(1+l/20)' -1
Minlevel     3
Helptext     This spell improves the to-hit roll and saving throw versus spell of the
target character.~
End

#SKILL
Name         blindness~
Type         Spell
Info         2560
Author	      Smaug~
Target       1
Minpos       fighting~
Saves        5
Slot         4
Mana         25
Rounds       18
Ego          45
Code         spell_smaug
Dammsg       ~
Wearoff      You can see again.~
Hitchar      You cast a veil of darkness over $N's eyes!~
Hitvict      You are suddenly unable to see!~
Hitroom      $N is blinded by $n's spell!~
Misschar     You fail to blind $N with your spell!~
Missvict     $n's attempt to blind you fails!~
Missroom     $n's attempt to blind $N fails!~
Affect       'l*4' 18 '-8' 1
Affect       'l*4' 17 '+20' -1
Minlevel     22
Helptext     Blindness will blind a victim failing its saving throw. A blinded
person will have -8 penalty to hitroll and a rather large penalty to armor
class.~
End

#SKILL
Name         bloodslash~
Type         Spell
Info         1416
Author	      Rathian~
Target       1
Minpos       fighting~
Slot         593
Mana         60
Rounds       15
Ego          -1
Code         spell_smaug
Dammsg       sword slash~
Wearoff      !Blood Slash!~
Hitchar      &RYour sword moves with unnatural speed, spraying $N's blood!&z~
Hitvict      &RYou feel the pain of $n's sword cut you a thousand times!&z~
Hitroom      &R$n's sword slashes $N terribly, spraying $S blood onto you!&z~
Misschar     &RAmazingly, $N dodges your slash!&z~
Missvict     &RAmazingly, you dodge $n's deadly slash!&z~
Missroom     &R$N barely dodges $n's deadly slash!&z~
Diechar      &R$N's body explodes into a shower of blood that stains your sword!&z~
Dievict      &RYou feel your blood spray from all your fatal cuts as you collapse!&z~
Dieroom      &R$N explodes in a shower of blood after being slashed by $n's sword!&z~
Dice         3000d1~
Minlevel     101
End

#SKILL
Name         burning hands~
Type         Spell
Info         905
Author	      Smaug~
Flags        area nobrew~
Minpos       fighting~
Slot         5
Mana         10
Rounds       18
Ego          24
Code         spell_smaug
Dammsg       burning hands~
Wearoff      !Burning Hands!~
Hitchar      &RA jet of searing flame shoots out from your hands!&z~
Hitvict      &RYou are caught in a fan-like sheet of flames!&z~
Hitroom      &RA jet of searing flame shoots out from $n's hands!&z~
Misschar     &RYour jet of searing flame shoots wildly off target!&z~
Missvict     &RYou easily step out of the jet of searing flame from $n's hands!&z~
Missroom     &R$n's jet of searing flames shoots wildly off target!&z~
Diechar      &RYour jet of searing flame burns $N alive!&z~
Dievict      &RThe burns caused by the jet of searing flame is too much for you!&z~
Dieroom      &R$N suffers a terrible death from the burns caused by the jet of searing flame!&z~
Dice         ld3 { 70~
Minlevel     3
Helptext     This spell sends a jet of searing flames shooting from the caster's 
fingertips. The spell blasts all people not in the casters group.~
End

#SKILL
Name         cacophony~
Type         Spell
Info         10124
Author	      Karangi~
Flags        area nobind noscribe nobrew~
Minpos       fighting~
Saves        5
Slot         584
Mana         50
Rounds       18
Ego          35
Code         spell_smaug
Dammsg       cacophony~
Wearoff      !Cacophony!~
Hitchar      Your discordant sounds unleash havoc on your immediate area.~
Hitvict      You are struck by a wave of discordant sounds unleashed by $n!~
Hitroom      $n wreaks havoc upon the area with a wave of discordant sounds!~
Misschar     Your attempt to unleash a cacophony of sounds petters out miserably!~
Missvict     A wave of discordant sounds reaches you before fading away harmlessly.~
Missroom     $n's attempt at unleashing a cacophony of sounds fails to take off.~
Diechar      Your cacophony of sounds breaks into $N with such force that $S eardrums split apart!~
Dievict      Your eardrums are split apart by the tremendous force of the cacophony of sounds!~
Dieroom      Blood spurts out from $N's ears as $S eardrums are split apart by the force of the cacophony!~
Dice         ld6 { 400~
Components   K+minstru~
Minlevel     68
Helptext     This powerful bard spell attempts to blast a carefully-crafted set of off-key
notes directly into the target's brain through his ears, causing serious
damage. This spell will most likely diminish the target's love for music
in the future. You are required to have a musical instrument to cast this
spell.~
End

#SKILL
Name         call lightning~
Type         Spell
Info         9235
Author	      Smaug~
Flags        nobrew~
Minpos       fighting~
Saves        5
Slot         6
Mana         45
Rounds       30
Ego          35
Code         spell_call_lightning
Dammsg       lightning bolt~
Wearoff      !Call Lightning!~
Minlevel     74
End

#SKILL
Name         calm~
Type         Spell
Info         512
Author	      Smaug~
Flags        nobind noscribe nobrew~
Minpos       fighting~
Slot         534
Mana         15
Rounds       24
Ego          -2
Code         spell_calm
Dammsg       ~
Wearoff      You feel less calm....~
Components   K+minstru~
Minlevel     8
Helptext     Calm makes an aggressive monster non-aggressive. This generally does no
good if the monster is already attacking.~
End

#SKILL
Name         carrion stench~
Type         Spell
Info         3470
Author	      Smaug~
Flags        area nobind noscribe nobrew~
Minpos       fighting~
Saves        1
Slot         560
Mana         40
Rounds       20
Ego          48
Code         spell_smaug
Dammsg       carrion stench~
Wearoff      You feel less nauseous and stop retching from the foul smell.~
Hitchar      &bYou exude a foul smelling stench around you!&z~
Hitvict      &b$n exudes a foul smelling stench which nauseates you!&z~
Hitroom      &bA foul smelling stench exudes from $n!&z~
Misschar     &bYour foul smelling stench is dissipated, failing to affect your target!&z~
Missvict     &bYou manage to hold your breath against $n's carrion stench!&z~
Missroom     &b$N escapes from the foul stench filling the area!&z~
Diechar      &bYour foul smelling stench overwhelms $N!&z~
Dievict      &bThe foul smelling stench overwhelms you as you retch your guts out!&z~
Dieroom      &b$N retches $mself to death as the stench overwhelms $m!&z~
Dice         5d10~
Affect       'l*4' 18 '-2' -1
Affect       'l*4' 19 '-2' -1
Minlevel     23
Helptext     Being an apprentice of destruction, a character which possesses this spell
can give off a nauseous stench which causes its opponant to be distracted
by the foulness, thereby lowering their regular capability to deal damage.~
End

#SKILL
Name         cause critical~
Type         Spell
Info         852
Author	      Smaug~
Flags        noscribe nobrew~
Target       1
Minpos       fighting~
Slot         63
Mana         35
Rounds       18
Ego          28
Code         spell_smaug
Dammsg       spell~
Wearoff      !Cause Critical!~
Hitchar      Your touch causes gaping wounds on $N's skin!~
Hitvict      Your skin is torn apart by gaping wounds!~
Hitroom      Gaping wounds appear on $N's skin!~
Misschar     You fail to wound $N.~
Missvict     $n tries to wound you with $s deadly spell but fails.~
Missroom     $n reaches out to wound $N with $s spell but fails.~
Diechar      $N dies in agony as your spell rends $S flesh!~
Dievict      Your flesh is torn up, killing you instantly!~
Dieroom      $N slumps to the floor, a bleeding pile of flesh.~
Dice         ld3+3d8 { 250~
Minlevel     32
Helptext     This spell causes critical wounds to appear on the victim.~
End

#SKILL
Name         cause light~
Type         Spell
Info         852
Author	      Smaug~
Flags        noscribe nobrew~
Target       1
Minpos       fighting~
Slot         62
Mana         15
Rounds       18
Ego          12
Code         spell_smaug
Dammsg       spell~
Wearoff      !Cause Light!~
Hitchar      Your touch causes scars and abrasions to appear on a $N's skin!~
Hitvict      Scars and abrasions open up your skin!~
Hitroom      Scars and abrasions open up on $N's skin!~
Misschar     You fail to wound $N with your spell.~
Missvict     $n reaches out to wound you but misses.~
Missroom     $n barely annoys $N with $s failed attempt to wound $M.~
Diechar      Amazingly the wounds you caused on $N finishes $M off.~
Dievict      Your eyes glaze over as the little wounds end up killing you.~
Dieroom      $N is killed by $n's wounding touch.~
Dice         l+1d8 { 70~
Minlevel     4
Helptext     This spell causes light wounds to appear on the victim.~
End

#SKILL
Name         cause serious~
Type         Spell
Info         848
Author	      Smaug~
Flags        noscribe nobrew~
Target       1
Minpos       fighting~
Slot         64
Mana         25
Rounds       18
Ego          20
Code         spell_smaug
Dammsg       spell~
Wearoff      !Cause Serious!~
Hitchar      Your touch causes deep cuts in $N's skin!~
Hitvict      Deep cuts appear all over your skin!~
Hitroom      Deep cuts appear on $N's skin!~
Misschar     You fail to cause any deep cuts in $N.~
Missvict     $n fails to cut you with $s wounding spell.~
Missroom     $N withstands $n's wounding spell.~
Diechar      Your spell opens up a gash in $N's throat, killing $M!~
Dievict      A bloody gash appears at your throat, painfully killing you.~
Dieroom      Blood spurts out from $N's throat as $n's spell kills $M!~
Dice         ld2+2d8 { 180~
Minlevel     16
Helptext     This spell cause serious wounds to appear on the victim.~
End

#SKILL
Name         caustic fount~
Type         Spell
Info         10125
Author	      Smaug~
Flags        area nobind noscribe nobrew~
Minpos       fighting~
Saves        5
Slot         313
Mana         60
Rounds       18
Ego          25
Code         spell_smaug
Dammsg       Caustic Fount~
Wearoff      !WEAROFF!~
Hitchar      &GYou spray the area with a fount of deadly acid!&z~
Hitvict      &G$n sprays you with acid, burning your skin horribly!&z~
Hitroom      &G$n douses the area with a spray of caustic acid!&z~
Misschar     &GYour acid fount fails to hit anyone.&z~
Missvict     &GYou nimbly dodge away from $n's acidic spray!&z~
Missroom     &G$n's caustic fount fails to hit anyone!&z~
Diechar      &GYour acid burns $N's body, spilling $S guts onto the floor!&z~
Dievict      &GThe front of your body is burned horribly, spilling your inards!&z~
Dieroom      &G$N suffers a horrible fate as $S flesh is dissolved away!&z~
Dice         ld5+(l/2) { 350~
Minlevel     42
Helptext     The second discipline of acid mastery, Caustic Fount causes a
fountain of acid to levitate about the casting Mage's victim and all
in the vicinity, bathing them in a malodorous and painful concoction.
The combination of magical and physical attack gives this spell
appreciable effect in combat versus a wide variety of physical types.~
End

#SKILL
Name         celestial lightning~
Type         Spell
Info         9555
Author	      Smaug~
Flags        nobind noscribe nobrew~
Target       1
Minpos       fighting~
Saves        5
Slot         576
Mana         60
Rounds       15
Ego          25
Code         spell_smaug
Dammsg       celestial lightning~
Wearoff      !Celestial Lightning!~
Hitchar      &YThe air crackles with electrical energy as your staff strikes its target!&z~
Hitvict      &YElectrical energy courses through you as $n's staff strikes you!&z~
Hitroom      &YThe air crackles with electrical energy as $n's staff strikes $N!&z~
Misschar     &Y$N is unaffected by the electrical energy from your staff.&z~
