Description You find yourself looking at golem made out of pure iron. Its skin
seems to be shaped entirely like a suit of plate armor, offering it
incredible protection indeed. A cold blue light shines from the eye
holes of helmeted head.
~
Hit             	50~
Hitroll         	-2~
Keywords        	iron golem~
Longdesc        	An iron golem towers over you, a cold blue glow in its eyes. 
~
MorphOther      	$n's skin solidifies into cold iron as $e becomes an iron golem!~
MorphSelf       	Your skin hardens as you morph into an iron golem.~
NoSkills         trance meditate~
ShortDesc       	An iron golem~
Skills          	bash~
UnmorphOther    	A screeching of metal on metal can be heard as $n returns back to normal.~
UnmorphSelf     	A screeching of metal on metal can be heard as you revert back to normal.~
Class           	Mage~
Resistant       	48
Suscept        	4
Timer		24
ManaUsed		45
Armor        	-30
Charisma        	-3
Constitution    	1
Dexterity       	-2
Intelligence    	-2
Luck        	1
Level        	75
Parry        	10
Strength        	4
Wisdom          	-2
End

Morph           	priestess
Vnum 1011
Damroll 1~
Description A rather angry looking drow priestess. Her red eyes shift about 
arrogantly as she regards you with utter contempt. An aura of magic
surrounds her form.
~
Hit             	-90~
Hitroll         	4~
Keywords        	drow priestess~
Longdesc        	An ebony-skinned drow priestess is here, glaring hatefully at you.
~
Mana            	55~
MorphOther      	$n's skin takes on an ebon hue as $e changes into a drow priestess!~
MorphSelf       	Your skin takes on a darker hue as you are changed into a drow priestess!~
ShortDesc       	A drow priestess~
Skills          	heal~
UnmorphOther    	A deep red glow surrounds the drow priestess as $e reverts back to $n!~
UnmorphSelf     	A deep red glow dances around you as you revert back!~
Affected        	640
Class           	Mage~
Timer		24
Used       	1
Sex		2
ManaUsed		39
HpUsed		20
Armor        	20
Charisma        	-1
Constitution    	-1
Dexterity       	2
Dodge        	5
Intelligence    	2
Level        	65
Strength        	-2
Wisdom          	1
CastAllowed       1
End

Morph           	blue
Vnum 1012
Damroll 5~
Description This enormous winged serpent has deep blue scales covering most of its
colossal body. You would consider it a magnificently beautiful creature
if not for the fact that it seems to be looking at you rather hungrily.
~
Hit             	40~
Hitroll         	3~
Keywords        	blue dragon~
Longdesc        	A ferocious blue dragon hovers here, beating its wings violently.
~
MorphOther      	Blue scales cover $n's skin as $e changes into a blue dragon!~
MorphSelf       	Blue scales cover your skin as you polymorph into a blue dragon!~
NoSkills         trance meditate~
ShortDesc       	A blue dragon~
Skills          	bite claw lightning breath lightningbreath~
UnmorphOther    	The blue reptilian scales on $n ripples away as $e reverts to normal.~
UnmorphSelf     	The blue reptilian scales on you ripples away as you revert to normal.~
Affected        	524800
Class           	Mage~
Resistant       	4
Timer		24
Used       	1
ManaUsed		42
Armor        	-20
Charisma        	-1
Constitution    	1
Intelligence    	1
Level        	70
Parry        	10
Strength        	3
Wisdom          	-2
End

Morph           	gargoyle
Vnum 1013
Damroll 4~
Description An unsleeping sentinel of stone seemingly armed with stone hard skin
and sharp talons. It is a disturbingly ugly creature but an effective
one nonetheless.
~
Hit             	35~
Hitroll         	6~
Keywords        	stone gargoyle~
Longdesc        	A stone gargoyle stands perfectly still, grimly keeping watch.
~
MorphOther      	You watch as a grey glow envelops $n, ebbing away to reveal a gargoyle!~
MorphSelf       	A grey glow encompasses you as you polymorph into a stone gargoyle!~
NoSkills         trance meditate~
ShortDesc       	A stone gargoyle~
Skills          	bite claw~
UnmorphOther    	$n's skin cracks and stone flakes fall off as $e reverts back to normal.~
UnmorphSelf     	Your stone skin cracks and fall of as you revert back to normal.~
Class           	Mage~
Immune          	1024
Resistant       	104
Timer		24
ManaUsed		48
Armor        	-15
Charisma        	-2
Dexterity       	1
Dodge        	10
Intelligence    	-1
Luck        	-2
Level        	80
Strength        	2
End

Morph           	red
Vnum 1014
Damroll 6~
Description This enormous winged serpent has blood red scales covering most of its
colossal body, almost to the effect of having small fires dance on the
polished surface of its sleek body. This creature radiates intense
heat, making it rather unbearable to be so close to it.
~
Hit             	50~
Hitroll         	4~
Keywords        	red dragon~
Longdesc        	A fearsome red dragon walks here, its breath starting small fires.
~
MorphOther      	Crimson scales cover $n's skin as $e changes into a red dragon!~
MorphSelf       	Red scales cover your skin as you polymorph into a red dragon!~
NoSkills         trance meditate~
ShortDesc       	A red dragon~
Skills          	bite claw lightning breath lightningbreath~
UnmorphOther    	The red reptilian scales on $n shimmers away as $e reverts to normal.~
UnmorphSelf     	The red reptilian scales on you shimmers away as you revert to normal.~
Affected        	524800
Class           	Mage~
Resistant       	1
Timer		24
ManaUsed		55
Armor        	-25
Charisma        	-2
Constitution    	1
Level        	85
Parry        	10
Strength        	3
Wisdom          	1
End

Morph           	malenti
Vnum 1015
Damroll 6~
Description In all appearances, this man appears to be one of the goodly sea-elven
kind. However his true nature is far more sinister for he is a malenti.
An evil sauhagin fish-man, cursed at birth to look like their most
hated foe. Most are usually killed at birth but some do survive, growing
amidst a world of hatred and scorn. Because their fair appearance
hides their true cruel nature, malenti make perfect spies and assassins.
You have no doubt that the one before you is exceptionally good at
what he does.
~
Hit             	-70~
Hitroll         	7~
Keywords        	malenti assassin~
Longdesc        	A handsome malenti stands nearby with a dangerous glint in his eye.
~
Mana            	-50~
MorphOther      	$n's features become more elfin until $e appears as a malenti assassin!~
MorphSelf       	Your features turn more elfin until you find yourself taking the form of a malenti assassin!~
ShortDesc       	The malenti assassin~
UnmorphOther    	There is a twinkle of light and the malenti before you reverts back into $n!~
UnmorphSelf     	In a twinkle of light, your features revert back to what it once was.~
Affected        	-2147382784
Class           	Mage~
Resistant       	3072
Timer		24
Used       	3
ManaUsed		60
Armor        	-20
Charisma        	2
Constitution    	-1
Dexterity       	2
Dodge        	15
Intelligence    	2
Luck        	2
Level        	90
Strength        	1
Tumble          	10
CastAllowed       1
End

Morph           	beholder
Vnum 1016
Damroll 4~
Description A large orb with many twisting eye-stalks and one central eye would be
the best way to describe this horrible monstrosity. Foul fluids drip 
from its tooth filled maw which seems to always remain slightly open.
Its a highly magical creature and very evil indeed. You should beware
its presence.
~
Hit             	-150~
Hitroll         	4~
Keywords        	beholder eye tyrant~
Longdesc        	A large orb-like beholder hovers before you, its many eyes studying you.
~
Mana            	100~
MorphOther      	A red glow fills your sight, changing $n into an evil beholder!~
MorphSelf       	There is a red glow as you take on the form of an evil eye-tyrant!~
ShortDesc       	The beholder~
Skills          	bite~
UnmorphOther    	The red glow around the beholder fades as $e turns back into $n!~
UnmorphSelf     	The red glow fades and you revert back to your own form.~
Affected        	1572872
Class           	Mage~
Resistant       	8
Timer		24
Used       	3
ManaUsed		70
MoveUsed		20
HpUsed		30
Armor        	-15
Charisma        	-4
Dexterity       	-1
Intelligence    	3
Level        	95
Strength        	-2
Wisdom          	2
CastAllowed       1
End

Morph           	demon
Vnum 1017
Damroll 8~
Description Massive and powerfully muscled, this red skinned demon from the abyss is
out to spread chaos. Dangerous claws and horns that could eviscerate
you in a mere heartbeat are its most obvious weapons. However the chaotic
energy which surrounds its form also lends it magic which could very
well spell out your doom! Fear this creature and you might just live.
~
Hit             	80~
Hitroll         	8~
Keywords        	demon~
Longdesc        	A muscular demon stands tensely nearby, its tail whipping back and forth.
~
Mana            	-200~
MorphOther      	You watch as darkness consumes $n and changes $s into a demon!~
MorphSelf       	You feel darkness creep over you as you are changed into a demon!~
ShortDesc       	The demon~
Skills          	claw~
UnmorphOther    	You feel evil magic creep away from $n as $e returns to $s own form.~
UnmorphSelf     	The abyssal darkness fades and you are gifted with your normal form.~
Affected        	144
Class           	Mage~
Immune          	1281
Suscept        	2
Timer		12
Used       	2
ManaUsed		80
HpUsed		50
FavourUsed	40
Armor        	-50
Charisma        	-3
Constitution    	2
Dexterity       	2
Dodge        	10
Level        	100
Parry        	15
Strength        	4
CastAllowed       1
End

Morph           	bat
Vnum 1018
Damroll 1~
Description A nasty looking bat which seems to want a taste of your blood. It
flutters about as if with a purpose.
~
Hit             	-30~
Hitroll         	-3~
Keywords        	vampire bat~
Longdesc        	A menacing vampire bat flutters about blindly here.
~
MorphOther      	A grey light surrounds $n as $e changes into a vampire bat!~
MorphSelf       	A grey light surrounds your form as you change into a vampire bat!~
NoSkills         trance meditate~
ShortDesc       	A vampire bat~
Skills          	claw weaken~
UnmorphOther    	The vampire bat slowly reverts back into $n.~
UnmorphSelf     	You regain your normal form again.~
Affected        	524288
Class           	Necromancer~
Timer		24
Used       	1
ManaUsed		20
Armor        	15
Charisma        	-2
Constitution    	-1
Dexterity       	1
Intelligence    	1
Level        	20
Strength        	-3
Wisdom          	-1
End

Morph           	raven
Vnum 1019
Damroll 1~
Description The raven stares you squarely back in the eye. With a flap of its
black feathered wings, it flys off to another nearby perch.
~
Hit             	-35~
Hitroll         	2~
Keywords        	black raven~
Longdesc        	A raven with jet black feathers perches nearby.
~
MorphOther      	You watch as $n grows feathers and slowly polymorphs into a black raven!~
MorphSelf       	You feel your form changing into that of a black raven!~
NoSkills         trance meditate~
ShortDesc       	A raven~
Skills          	claw~
UnmorphOther    	A pile of black feathers are left on the ground as $n reverts to normal.~
UnmorphSelf     	Your black feathers shed away and you revert back to normal.~
Affected        	526336
Class           	Necromancer~
Timer		24
ManaUsed		26
HpUsed		20
Armor        	5
Charisma        	-1
Dexterity       	3
Dodge        	10
Level        	30
Strength        	-2
End

Morph           	shadow
Vnum 1020
Damroll 3~
Description You see nothing more than a shadow on the wall. Did it just move??
~
Hit             	-35~
Hitroll         	2~
Keywords        	shadow~
Longdesc        	A shadow of something can be seen, only there is nothing to cast it.
~
MorphOther      	Darkness wraps around $n as $e becomes a living shadow!~
MorphSelf       	You become insubstantial darkness, nothing more than a shadow!~
NoSkills         trance meditate~
ShortDesc       	A shadow~
UnmorphOther    	You watch as the shadow on the ground rises and becomes $n.~
UnmorphSelf     	Your form returns as the shadow slips away.~
Affected        	622592
Class           	Necromancer~
Suscept        	8
Timer		24
ManaUsed		32
HpUsed		20
Armor        	-15
Charisma        	-2
Dexterity       	2
Dodge        	5
Intelligence    	-1
Level        	40
Strength        	-2
Wisdom          	-1
End

Morph           	werewolf
Vnum 1021
Damroll 3~
Description An angry looking werewolf stands salivating before you. It is covered
in grey fur and smells somewhat like a wet dog. Perhaps you should
stay clear of it.
~
Hit             	20~
Hitroll         	3~
Keywords        	werewolf~
Longdesc        	A hungry looking werewolf growls viciously from nearby.
~
MorphOther      	$n screams in pain as $e changes into a ferocious werewolf!~
MorphSelf       	A painful transformation racks your body as you changes into a werewolf!~
NoSkills         trance meditate~
ShortDesc       	A werewolf~
Skills          	claw bite~
UnmorphOther    	With a sickening pop and tear, $n sheds $s werewolf form!~
UnmorphSelf     	You feel bones and sinew slip back into place as you regain your normal form.~
Affected        	512
Class           	Necromancer~
Timer		24
Sex		1
ManaUsed		36
Armor        	-10
Charisma        	-2
Dexterity       	2
Dodge        	5
Intelligence    	-1
Level        	50
Strength        	2
Wisdom          	-3
End

Morph           	wraith
Vnum 1022
Damroll 2~
Description A patch of darkness that seems to be alive. Or is it a creature of
unlife? You cannot tell but it is clear to you that the eyes which
stare at you now are filled with an unearthly malice.
~
Hit             	-80~
Hitroll         	4~
Keywords        	wraith~
Longdesc        	A ghostly wraith reaches out to you, bringing with it a graveyard chill.
~
Mana            	40~
MorphOther      	You watch $n's horrifying transformation into a ghostly wraith!~
MorphSelf       	Darkness intertwines with your soul as you become a wraith~
ShortDesc       	A wraith~
UnmorphOther    	$n appears to become more substantial as $e regains $s form.~
UnmorphSelf     	You feel your soul regaining control as you revert to your old form.~
Affected        	524320
Class           	Necromancer~
Resistant       	512
Suscept        	1
Timer		24
Used       	1
ManaUsed		42
HpUsed		30
Armor        	-15
Charisma        	-2
Constitution    	-2
Dexterity       	1
Dodge        	10
Intelligence    	1
Level        	60
Strength        	-2
Tumble          	5
Wisdom          	2
CastAllowed       1
End

Morph           	white
Vnum 1023
Damroll 5~
Description A huge wyrm that exudes so much cold that ice seems to continuously
form a layer around it. Slowly it turns to face you, grinning wickedly
with its fang filled maw.
~
Hit             	35~
Hitroll         	3~
Keywords        	white dragon~
Longdesc        	A cold white dragon slithers here, uncomfortable in its surroundings
~
MorphOther      	White scales cover $n's skin as $e changes into a white dragon!~
MorphSelf       	White scales cover your skin as you change into a white dragon!~
NoSkills         trance meditate~
ShortDesc       	A white dragon~
Skills          	bite claw frost breath frostbreath~
UnmorphOther    	The icy white scales on $n melts away as $e reverts to normal.~
UnmorphSelf     	The icy white scales melt away and you return to your old form.~
Affected        	524800
Class           	Necromancer~
Resistant       	2
Timer		24
ManaUsed		45
Armor        	-15
Charisma        	-2
Constitution    	-1
Dexterity       	1
Intelligence    	-1
Luck        	1
Level        	70
Parry        	5
Strength        	3
Wisdom          	-2
End

Morph           	flesh
Vnum 1024
Damroll 7~
Description A shambling mound of squirming flesh which smells like decay. It is
utterly repulsive. You wonder whether it is sentient when it suddenly
blinks at you.... with all its five eyes!
~
Hit             	60~
Hitroll         	-2~
Keywords        	flesh golem~
Longdesc        	A golem made out of foul decaying flesh lumbers about here.
~
MorphOther      	You watch as $n's flesh warps and twists into a flesh golem!~
MorphSelf       	You feel your flesh melt and take on a life of its own.~
NoSkills         trance meditate~
ShortDesc       	A flesh golem~
Skills          	bash~
UnmorphOther    	The flesh golem slowly reverts back into $n.~
UnmorphSelf     	Your flesh reverts to normal and you lose your golem form.~
Class           	Necromancer~
Resistant       	48
Suscept        	1
Timer		24
Used       	1
ManaUsed		48
Armor        	-20
Charisma        	-4
Constitution    	1
Dexterity       	-1
Dodge        	5
Intelligence    	-2
Level        	75
Parry        	5
Strength        	3
Wisdom          	-1
End

Morph           	bone
Vnum 1025
Damroll 5~
Description Made out of a pile of dusty bones, this undead dragon is a fearsome
foe indeed. As it moves, you hear the sound of bone scraping on bone.
~
Hit             	25~
Hitroll         	4~
Keywords        	bone dragon~
Longdesc        	A monstrous dragon made of old bones towers over you.
~
MorphOther      	Large bones cover $n's skin as $e changes into a bone dragon!~
MorphSelf       	Bone fragments cover your flesh as you polymorph into a bone dragon!~
NoSkills         trance meditate~
ShortDesc       	A bone dragon~
Skills          	claw bite curse cause serious~
UnmorphOther    	A blue light surrounds $n, changing $m back to normal!~
UnmorphSelf     	A blue light fills your senses, causing you to shed the bone dragon form.~
Class           	Necromancer~
Resistant       	520
Timer		24
Used       	1
ManaUsed		58
HpUsed		30
Armor        	-20
Charisma        	-3
Constitution    	-2
Dexterity       	1
Intelligence    	1
Luck        	-2
Level        	80
Strength        	2
Tumble          	5
End

Morph           	death
Vnum 1026
Damroll 5~
Description Dark evil mists curl lazily about you as you realise you are looking
at the undead chaos form of the crimson death, the black death! Beware 
for if you dare breathe any of the black mist, you will die an agonizing
death.
~
Hit             	-100~
Hitroll         	6~
Keywords        	black death cloud~
Longdesc        	A deathly black cloud drifts lazily about the area.
~
MorphOther      	$n's body dissolves into the misty form of black death!~
MorphSelf       	Your form dissolves into the misty form of black death!~
NoSkills         trance meditate~
ShortDesc       	The black death~
Skills          	poison~
UnmorphOther    	The black death mist reforms and solidifies, giving $n back $s form! ~
UnmorphSelf     	The black mist reforms and solidifies, giving you back your form! ~
Affected        	134742528
Class           	Necromancer~
Resistant       	514
Timer		24
ManaUsed		75
MoveUsed		20
HpUsed		40
Armor        	-25
Charisma        	-3
Constitution    	-3
Dexterity       	1
Dodge        	10
Intelligence    	2
Luck        	-2
Level        	90
Wisdom          	1
End

Morph           	lich
Vnum 1027
Damroll 4~
Description The lich's eyes glow with a crimson light which seems to bore down
deep into your very soul. You find yourself lost in the nightmare
that is the evil of this powerful eternal member of the undead. It
has only one purpose, to spread evil and death with its ancient magics.
~
Hit             	-150~
Hitroll         	6~
Keywords        	lich undead~
Longdesc        	A lich stands here, spreading evil with its undead existance.
~
Mana            	100~
MorphOther      	$n's flesh seems to shrivel and rot as $e becomes an undead lich!~
MorphSelf       	Your skin shrivels and rots as you take the form of a lich!!~
ShortDesc       	The undead lich~
UnmorphOther    	$n's precious mortality returns as $e sheds $s lichdom!~
UnmorphSelf     	You feel your precious mortality return as you shed your lich form.~
Affected        	128
Class           	Necromancer~
Immune          	770
Suscept        	1
Timer		12
Used       	3
ManaUsed		90
HpUsed		60
FavourUsed	40
Armor        	-30
Charisma        	-3
Constitution    	-2
Dexterity       	1
Intelligence    	4
Level        	100
Strength        	-2
Tumble          	10
Wisdom          	2
CastAllowed       1
End

Morph           	fox
Vnum 1028
Damroll -4~
Description A smart looking red fox eyes you suspiciously. There is the unmistakeable
touch of intelligence in its eyes. It might be more than it seems.
~
Hit             	-30~
Hitroll         	-3~
Keywords        	red fox~
Longdesc        	A sly red fox peers cunningly at you from the ground nearby.
~
Mana            	-2000~
MorphOther      	An amazing transformation comes over $n as $e changes into a fox!~
MorphSelf       	You grow tufts of red fur as you slowly change into a fox!~
NoSkills         trance meditate~
ShortDesc       	A red fox~
UnmorphOther    	The fox moans in pain as $e regains $s normal form!~
UnmorphSelf     	You feel the heightened senses of the fox fade as you regain your form.~
Affected        	34816
Class           	Druid~
Timer		24
ManaUsed		14
HpUsed		10
Armor        	10
Charisma        	1
Constitution    	-1
Dexterity       	1
Dodge        	5
Luck        	2
Level        	15
Strength        	-2
Wisdom          	1
End

Morph           	turtle
Vnum 1029
Damroll 1~
Description The turtle appears to be your everyday green shell turtle. A slow
and steady creature, it is usually found in wetter climates. You
wonder what it is doing here.
~
Hit             	-25~
Hitroll         	-3~
Keywords        	green turtle~
Longdesc        	A slow green turtle munches on some vegetation as it eyes you.
~
Mana            	-2000~
MorphOther      	You watch as $n makes a painful transformation into a turtle!~
MorphSelf       	Your skin takes on a reptilian texture and a shell forms on your back!~
NoSkills         trance meditate~
ShortDesc       	A green turtle~
Skills          	bite~
UnmorphOther    	The green turtle slowly shifts and grows back into $n!~
UnmorphSelf     	You feel the spirit of the turtle fade as you regain your normal form.~
Affected        	-2147483648
Class           	Druid~
Resistant       	2
Timer		24
ManaUsed		17
HpUsed		10
Armor        	-30
Charisma        	-1
Constitution    	1
Dexterity       	-2
Intelligence    	-1
Luck        	1
Level        	20
Strength        	-1
Wisdom          	2
End

Morph           	basilisk
Vnum 1030
Damroll 3~
Description A large lizardlike creature. Its mottled skin is covered with greenish
scales which appear to be dry as if the basilisk just came from an
arid desert. Its eyes are deep and hypnotizing and said to have the
ability to turn the mortal into unliving stone. Best that you avoid
testing that legend!
~
Hit             	-50~
Hitroll         	3~
Keywords        	basilisk~
Longdesc        	A scaly basilisk slithers nearby, flicking its tail.
~
Mana            	-2000~
MorphOther      	$n's skin ripples grotesquely as $e changes into a basilisk!~
MorphSelf       	Your skin takes on a reptilian texture and a lizardlike tail forms behind!~
NoSkills         trance meditate~
ShortDesc       	A basilisk~
Skills          	claw bite blindness~
UnmorphOther    	The basilisk stiffens, slowly changing into $n's natural form!~
UnmorphSelf     	There is a stillness and you feel released from the basilisk form.~
Class           	Druid~
Timer		24
ManaUsed		25
Armor        	-20
Charisma        	-3
Constitution    	-2
Dexterity       	2
Dodge        	5
Intelligence    	-2
Level        	40
Strength        	1
Wisdom          	1
End

Morph           	bear
Vnum 1031
Damroll 5~
Description Half a ton of white fur, claws, and teeth stare at you through carnage
ridden eyes. Soon the smell of blood will be in the air...
~
Hit             	30~
Hitroll         	1~
Keywords        	polar bear~
Longdesc        	An angry looking polar bear stands on all fours here, it seems hungry.
~
Mana            	-2000~
MorphOther      	White fur grows from $n's body at a fast rate as $e becomes a polar bear!~
MorphSelf       	White fur grows from your body at an incredible rate as you become a polar bear!~
NoSkills         trance meditate~
ShortDesc       	A polar bear~
Skills          	claw bite~
UnmorphOther    	$n appears to shed $s polar bear form and revert to normal.~
UnmorphSelf     	The strength of the polar bear fades from your limbs as you revert to normal.~
Class           	Druid~
Resistant       	2
Timer		24
Used       	2
ManaUsed		29
Armor        	10
Charisma        	-2
Constitution    	1
Dexterity       	1
Intelligence    	-1
Level        	45
Strength        	3
Wisdom          	-1
End

Morph           	pegasus
